Pβ2,Pα1,Pβ1,Pα2,P3,V,α,β
-1.45783,-0.5269,-1.39554,-1.01509,-1.54873,40.075491,90,-15
-1.45109,-0.537,-1.43257,-1.02519,-1.53863,40.018732,90,-10
-1.44941,-0.537,-1.44604,-1.01341,-1.54368,40.018732,90,-10
-1.44268,-0.53364,-1.39722,-1.01509,-1.53526,40.018732,90,-10
-1.44773,-0.53364,-1.41237,-1.00667,-1.53863,40.018732,90,-10
-1.42752,-0.53869,-1.40901,-1.00836,-1.54536,40.018732,90,-10
-1.43931,-0.53532,-1.41069,-1.01677,-1.53863,40.018732,90,-10
-1.44268,-0.53532,-1.42584,-1.01846,-1.54368,40.018732,90,-10
-1.43426,-0.53532,-1.41742,-1.00836,-1.54031,40.018732,90,-10
-1.46624,-0.53869,-1.41911,-1.01341,-1.54873,40.018732,90,-10
-1.47466,-0.537,-1.42247,-1.01509,-1.5521,40.018732,90,-10
-1.47129,-0.54711,-1.43426,-1.02351,-1.55041,40.05288,90,-5
-1.46456,-0.54037,-1.41574,-1.02182,-1.54368,40.05288,90,-5
-1.46456,-0.54037,-1.42247,-1.01004,-1.54368,40.05288,90,-5
-1.47298,-0.54037,-1.40227,-1.01846,-1.54873,40.05288,90,-5
-1.43594,-0.54206,-1.40227,-1.01509,-1.54873,40.05288,90,-5
-1.45109,-0.54206,-1.43426,-1.01677,-1.55378,40.05288,90,-5
-1.46624,-0.54206,-1.40396,-1.02182,-1.54705,40.05288,90,-5
-1.44941,-0.54374,-1.42584,-1.02182,-1.54705,40.05288,90,-5
-1.45614,-0.54542,-1.42921,-1.01846,-1.54873,40.05288,90,-5
-1.46624,-0.54206,-1.41742,-1.01509,-1.5521,40.05288,90,-5
-1.47298,-0.53532,-1.41911,-1.02519,-1.54705,40.166769,90,0
-1.48813,-0.54037,-1.42416,-1.02856,-1.56051,40.166769,90,0
-1.48308,-0.53869,-1.44436,-1.03361,-1.5521,40.166769,90,0
-1.48644,-0.53869,-1.43594,-1.03193,-1.55546,40.166769,90,0
-1.50496,-0.53869,-1.44268,-1.01004,-1.55883,40.166769,90,0
-1.49654,-0.53869,-1.46624,-1.04034,-1.56556,40.166769,90,0
-1.45951,-0.53869,-1.43762,-1.04371,-1.55883,40.166769,90,0
-1.44604,-0.54037,-1.43762,-1.03529,-1.56051,40.166769,90,0
-1.49991,-0.537,-1.46961,-1.03529,-1.56556,40.166769,90,0
-1.48139,-0.53869,-1.45446,-1.04539,-1.55546,40.166769,90,0
0.28449,-1.50833,-1.31979,0.98984,0.31985,50.064456,-30,-20
0.28281,-1.51169,-1.32315,0.98479,0.31648,50.064456,-30,-20
0.28281,-1.50664,-1.32315,0.98479,0.31816,50.064456,-30,-20
0.28281,-1.49823,-1.32147,0.98647,0.3148,50.064456,-30,-20
0.27944,-1.50496,-1.32147,0.98479,0.3148,50.064456,-30,-20
0.28113,-1.50664,-1.3181,0.98479,0.31648,50.064456,-30,-20
0.28281,-1.49823,-1.32147,0.98479,0.3148,50.064456,-30,-20
0.28449,-1.49654,-1.32147,0.98647,0.32153,50.064456,-30,-20
0.28281,-1.50328,-1.32315,0.98647,0.31648,50.064456,-30,-20
0.28281,-1.50328,-1.32315,0.98647,0.31816,50.064456,-30,-20
0.00842,-1.26423,-0.92924,1.18006,0.53364,49.983114,-30,-10
-0.0101,-1.30464,-0.8821,1.18343,0.537,49.983114,-30,-10
0.0,-1.27939,-0.91745,1.18006,0.53195,49.983114,-30,-10
0.00337,-1.27434,-0.92587,1.18175,0.53364,49.983114,-30,-10
0.00168,-1.27265,-0.92924,1.18175,0.53027,49.983114,-30,-10
0.00505,-1.27265,-0.9326,1.18006,0.53027,49.983114,-30,-10
0.00673,-1.26928,-0.92755,1.18175,0.53195,49.983114,-30,-10
-0.00673,-1.27434,-0.9124,1.18343,0.53364,49.983114,-30,-10
-0.02525,-1.29622,-0.89557,1.18343,0.53364,49.983114,-30,-10
-0.01347,-1.27434,-0.91577,1.18175,0.53195,49.983114,-30,-10
-0.42253,-1.18343,-0.42758,1.27265,0.63464,50.058824,-30,0
-0.42085,-1.17165,-0.42758,1.27265,0.63801,50.058824,-30,0
-0.42085,-1.16828,-0.43263,1.26928,0.63801,50.058824,-30,0
-0.4259,-1.18343,-0.42927,1.27097,0.63801,50.058824,-30,0
-0.42758,-1.18175,-0.43263,1.26928,0.63464,50.058824,-30,0
-0.42422,-1.19016,-0.43432,1.27265,0.63464,50.058824,-30,0
-0.40402,-1.18006,-0.44947,1.2676,0.63464,50.058824,-30,0
-0.42253,-1.18511,-0.43432,1.2676,0.63633,50.058824,-30,0
-0.42253,-1.18343,-0.43263,1.26928,0.63633,50.058824,-30,0
-0.42422,-1.18511,-0.436,1.2676,0.63296,50.058824,-30,0
-0.79457,-1.23393,-0.06734,1.207,0.57741,50.062506,-30,10
-0.7912,-1.22215,-0.06565,1.20532,0.57741,50.062506,-30,10
-0.77268,-1.23225,-0.07744,1.207,0.57741,50.062506,-30,10
-0.7811,-1.23562,-0.07407,1.207,0.57572,50.062506,-30,10
-0.78952,-1.24908,-0.07407,1.207,0.57572,50.062506,-30,10
-0.7912,-1.23057,-0.07407,1.207,0.57572,50.062506,-30,10
-0.7912,-1.23225,-0.07575,1.207,0.57572,50.062506,-30,10
-0.8114,-1.23393,-0.06397,1.20363,0.57236,50.062506,-30,10
-0.77436,-1.2373,-0.07912,1.21037,0.57572,50.062506,-30,10
-0.80803,-1.23057,-0.0606,1.20532,0.57404,50.062506,-30,10
-1.21205,-1.41069,0.26261,1.02856,0.38887,50.000056,-30,20
-1.21542,-1.40059,0.26429,1.02688,0.39055,50.000056,-30,20
-1.21373,-1.40564,0.26261,1.02688,0.39055,50.000056,-30,20
-1.21542,-1.40564,0.26261,1.02688,0.39055,50.000056,-30,20
-1.21878,-1.40396,0.26261,1.02688,0.38887,50.000056,-30,20
-1.2171,-1.39722,0.26261,1.02688,0.39055,50.000056,-30,20
-1.21205,-1.40396,0.25924,1.02856,0.38887,50.000056,-30,20
-1.21205,-1.40732,0.26093,1.02688,0.3855,50.000056,-30,20
-1.21542,-1.40227,0.26261,1.02688,0.38887,50.000056,-30,20
-1.2171,-1.40732,0.26261,1.02688,0.3855,50.000056,-30,20
0.49155,-1.28107,-1.18848,0.87369,0.53869,49.994412,-25,-20
0.49492,-1.28444,-1.18848,0.87705,0.53869,49.994412,-25,-20
0.49492,-1.28949,-1.19522,0.87537,0.53869,49.994412,-25,-20
0.49492,-1.28444,-1.19353,0.87369,0.53869,49.994412,-25,-20
0.49492,-1.28612,-1.19522,0.87537,0.53869,49.994412,-25,-20
0.49324,-1.28949,-1.19858,0.87369,0.53532,49.994412,-25,-20
0.49324,-1.28612,-1.1969,0.87369,0.53869,49.994412,-25,-20
0.49492,-1.28444,-1.1969,0.87369,0.53869,49.994412,-25,-20
0.49492,-1.28107,-1.19353,0.87369,0.53869,49.994412,-25,-20
0.49492,-1.27434,-1.19185,0.87369,0.54037,49.994412,-25,-20
0.13131,-1.13966,-0.68346,1.09253,0.76426,50.036727,-25,-10
0.13299,-1.14471,-0.68514,1.09084,0.76258,50.036727,-25,-10
0.12962,-1.14135,-0.68346,1.09084,0.76258,50.036727,-25,-10
0.12794,-1.14471,-0.67841,1.09253,0.76258,50.036727,-25,-10
0.12794,-1.14471,-0.68009,1.09084,0.76258,50.036727,-25,-10
0.13299,-1.13125,-0.69693,1.08748,0.76258,50.036727,-25,-10
0.13972,-1.13125,-0.69524,1.08916,0.76258,50.036727,-25,-10
0.13972,-1.12115,-0.69861,1.09084,0.76426,50.036727,-25,-10
0.13467,-1.13125,-0.68683,1.08748,0.76426,50.036727,-25,-10
0.13804,-1.12956,-0.70198,1.08748,0.76258,50.036727,-25,-10
-0.26093,-1.01172,-0.29291,1.16491,0.8619,50.074458,-25,0
-0.25756,-1.00836,-0.28618,1.16828,0.86527,50.074458,-25,0
-0.25419,-1.00331,-0.28618,1.16828,0.86527,50.074458,-25,0
-0.25924,-1.00836,-0.28618,1.1666,0.86527,50.074458,-25,0
-0.26261,-1.01004,-0.28618,1.16491,0.86358,50.074458,-25,0
-0.25756,-1.00836,-0.28955,1.1666,0.86527,50.074458,-25,0
-0.25419,-1.00162,-0.29123,1.16491,0.86527,50.074458,-25,0
-0.25756,-1.00331,-0.29123,1.1666,0.86527,50.074458,-25,0
-0.25756,-1.00836,-0.29291,1.1666,0.86695,50.074458,-25,0
-0.22221,-1.00162,-0.32826,1.1666,0.86695,50.074458,-25,0
-0.58246,-1.10094,0.0707,1.10599,0.80972,50.067545,-25,10
-0.57404,-1.09926,0.06902,1.10599,0.80803,50.067545,-25,10
-0.58414,-1.09421,0.0707,1.10263,0.80803,50.067545,-25,10
-0.58414,-1.09758,0.06734,1.10599,0.80635,50.067545,-25,10
-0.58414,-1.08916,0.07239,1.10263,0.80467,50.067545,-25,10
-0.57741,-1.09758,0.06565,1.10263,0.80467,50.067545,-25,10
-0.61444,-1.07233,0.08585,1.10263,0.80467,50.067545,-25,10
-0.59929,-1.08411,0.07575,1.10263,0.80803,50.067545,-25,10
-0.58919,-1.07738,0.07239,1.10431,0.8114,50.067545,-25,10
-0.58919,-1.09253,0.06902,1.10599,0.80972,50.067545,-25,10
-1.10094,-1.21373,0.4764,0.91409,0.60097,50.070654,-25,20
-1.10431,-1.21542,0.47809,0.9124,0.59761,50.070654,-25,20
-1.10768,-1.21542,0.47472,0.91072,0.59592,50.070654,-25,20
-1.11105,-1.21205,0.47809,0.9124,0.59761,50.070654,-25,20
-1.11273,-1.21205,0.4764,0.91072,0.59592,50.070654,-25,20
-1.10936,-1.21205,0.47472,0.9124,0.59929,50.070654,-25,20
-1.10768,-1.21373,0.47472,0.9124,0.59929,50.070654,-25,20
-1.10936,-1.2171,0.47135,0.91409,0.59761,50.070654,-25,20
-1.11105,-1.22215,0.47472,0.91072,0.59761,50.070654,-25,20
-1.11441,-1.21878,0.47472,0.91072,0.59761,50.070654,-25,20
0.66494,-1.07569,-1.05044,0.73228,0.72386,50.002291,-20,-20
0.66663,-1.07569,-1.05718,0.73396,0.7205,50.002291,-20,-20
0.66494,-1.07064,-1.04539,0.73396,0.72386,50.002291,-20,-20
0.66494,-1.06728,-1.04539,0.7306,0.72555,50.002291,-20,-20
0.65989,-1.08243,-1.05044,0.7306,0.7205,50.002291,-20,-20
0.65989,-1.08074,-1.04708,0.73396,0.7205,50.002291,-20,-20
0.66494,-1.07738,-1.04708,0.73396,0.72555,50.002291,-20,-20
0.66663,-1.07906,-1.05718,0.72891,0.72386,50.002291,-20,-20
0.66158,-1.08411,-1.05044,0.73565,0.72386,50.002291,-20,-20
0.66494,-1.07401,-1.06223,0.73228,0.72386,50.002291,-20,-20
0.29291,-0.95281,-0.59424,0.94439,0.94439,50.064201,-20,-10
0.29123,-0.95786,-0.58751,0.94439,0.94607,50.064201,-20,-10
0.29291,-0.95786,-0.58414,0.94439,0.94607,50.064201,-20,-10
0.28955,-0.95786,-0.59087,0.94439,0.94607,50.064201,-20,-10
0.2946,-0.94944,-0.59087,0.94439,0.94775,50.064201,-20,-10
0.29291,-0.95617,-0.59256,0.94439,0.94775,50.064201,-20,-10
0.2946,-0.95617,-0.59761,0.9427,0.94775,50.064201,-20,-10
0.29291,-0.95617,-0.58919,0.9427,0.94775,50.064201,-20,-10
0.29291,-0.95786,-0.59256,0.94439,0.94775,50.064201,-20,-10
0.29123,-0.96122,-0.58751,0.9427,0.94607,50.064201,-20,-10
-0.12289,-0.84843,-0.19527,1.01509,1.04034,50.067631,-20,0
-0.12626,-0.84843,-0.19359,1.01677,1.03866,50.067631,-20,0
-0.12626,-0.84843,-0.19527,1.01341,1.03698,50.067631,-20,0
-0.12962,-0.85517,-0.19359,1.01172,1.03529,50.067631,-20,0
-0.13299,-0.85853,-0.19527,1.01172,1.03698,50.067631,-20,0
-0.12626,-0.85685,-0.19527,1.01341,1.03698,50.067631,-20,0
-0.12289,-0.86022,-0.20032,1.01172,1.03529,50.067631,-20,0
-0.12457,-0.85517,-0.19527,1.01341,1.03866,50.067631,-20,0
-0.12962,-0.85348,-0.19864,1.01172,1.03698,50.067631,-20,0
-0.12962,-0.85517,-0.19191,1.01341,1.03698,50.067631,-20,0
-0.5269,-0.91745,0.23399,0.94775,0.97469,50.027651,-20,10
-0.52354,-0.91409,0.23399,0.94944,0.97301,50.027651,-20,10
-0.52354,-0.91914,0.22894,0.94775,0.96964,50.027651,-20,10
-0.52354,-0.9225,0.23063,0.94944,0.97132,50.027651,-20,10
-0.51849,-0.9225,0.22894,0.94607,0.96964,50.027651,-20,10
-0.52522,-0.91072,0.23063,0.94607,0.97132,50.027651,-20,10
-0.52859,-0.91914,0.22894,0.94607,0.96964,50.027651,-20,10
-0.53027,-0.91914,0.23063,0.94775,0.97301,50.027651,-20,10
-0.52522,-0.9225,0.23063,0.94944,0.97301,50.027651,-20,10
-0.52185,-0.9225,0.23063,0.94775,0.97301,50.027651,-20,10
-0.97469,-1.03024,0.63969,0.75921,0.76763,50.061641,-20,20
-0.98142,-1.02688,0.64138,0.76258,0.771,50.061641,-20,20
-0.98816,-1.02351,0.64138,0.7609,0.77268,50.061641,-20,20
-0.99152,-1.02351,0.64643,0.76258,0.77268,50.061641,-20,20
-0.97974,-1.02856,0.64138,0.76258,0.77268,50.061641,-20,20
-0.97806,-1.02351,0.64306,0.76258,0.77268,50.061641,-20,20
-0.99152,-1.03361,0.63969,0.7609,0.771,50.061641,-20,20
-0.97301,-1.02688,0.64138,0.7609,0.771,50.061641,-20,20
-0.98311,-1.02856,0.64306,0.75585,0.771,50.061641,-20,20
-0.97806,-1.02182,0.64306,0.7609,0.77268,50.061641,-20,20
0.80467,-0.85348,-0.95449,0.55216,0.87369,50.062531,-15,-20
0.80467,-0.86863,-0.95617,0.55384,0.87369,50.062531,-15,-20
0.80298,-0.85517,-0.96964,0.55047,0.87369,50.062531,-15,-20
0.8013,-0.85012,-0.96627,0.55047,0.87369,50.062531,-15,-20
0.80298,-0.85012,-0.96459,0.54711,0.87032,50.062531,-15,-20
0.80467,-0.86358,-0.96796,0.55047,0.86863,50.062531,-15,-20
0.80298,-0.85348,-0.96964,0.55047,0.86863,50.062531,-15,-20
0.8013,-0.84843,-0.96459,0.55384,0.86863,50.062531,-15,-20
0.79962,-0.86022,-0.96964,0.55047,0.87032,50.062531,-15,-20
0.8013,-0.85012,-0.96627,0.55384,0.872,50.062531,-15,-20
0.41748,-0.73901,-0.55384,0.75921,1.08243,50.043728,-15,-10
0.41917,-0.74406,-0.55552,0.75753,1.08074,50.043728,-15,-10
0.41748,-0.74743,-0.55552,0.75585,1.08074,50.043728,-15,-10
0.42085,-0.74238,-0.55721,0.75753,1.08243,50.043728,-15,-10
0.42085,-0.73901,-0.55721,0.75753,1.08243,50.043728,-15,-10
0.42085,-0.74238,-0.55721,0.75921,1.08243,50.043728,-15,-10
0.41917,-0.74238,-0.56226,0.75921,1.08243,50.043728,-15,-10
0.41748,-0.73901,-0.56226,0.75753,1.08074,50.043728,-15,-10
0.41748,-0.73901,-0.55552,0.75921,1.08243,50.043728,-15,-10
0.41748,-0.74238,-0.55721,0.75753,1.08243,50.043728,-15,-10
-0.03535,-0.66999,-0.09764,0.82992,1.16996,50.070728,-15,0
-0.03367,-0.66831,-0.09764,0.8316,1.17165,50.070728,-15,0
-0.03367,-0.66663,-0.09764,0.8316,1.17165,50.070728,-15,0
-0.03367,-0.66831,-0.09932,0.8316,1.17165,50.070728,-15,0
-0.03198,-0.66999,-0.09932,0.82992,1.17165,50.070728,-15,0
-0.0303,-0.66999,-0.09932,0.8316,1.17333,50.070728,-15,0
-0.03198,-0.66999,-0.09932,0.8316,1.17501,50.070728,-15,0
-0.03367,-0.66831,-0.101,0.8316,1.17333,50.070728,-15,0
-0.0303,-0.67336,-0.101,0.8316,1.17165,50.070728,-15,0
-0.03367,-0.67336,-0.101,0.8316,1.16996,50.070728,-15,0
-0.48987,-0.71713,0.36361,0.76258,1.11105,50.068334,-15,10
-0.49155,-0.71545,0.36361,0.76258,1.11273,50.068334,-15,10
-0.49155,-0.71713,0.3653,0.76258,1.11105,50.068334,-15,10
-0.49155,-0.7205,0.36361,0.76426,1.10936,50.068334,-15,10
-0.4966,-0.71713,0.36193,0.7609,1.10936,50.068334,-15,10
-0.49155,-0.71545,0.36193,0.75921,1.11105,50.068334,-15,10
-0.4966,-0.71713,0.36361,0.7609,1.11273,50.068334,-15,10
-0.49324,-0.71713,0.36361,0.76258,1.10936,50.068334,-15,10
-0.49324,-0.71713,0.36361,0.7609,1.10936,50.068334,-15,10
-0.49492,-0.71881,0.3653,0.76258,1.11105,50.068334,-15,10
-0.90735,-0.82318,0.78278,0.57067,0.9023,50.048119,-15,20
-0.90399,-0.81477,0.78446,0.57067,0.90399,50.048119,-15,20
-0.90735,-0.80467,0.78446,0.57067,0.90399,50.048119,-15,20
-0.90567,-0.8114,0.78446,0.56899,0.90399,50.048119,-15,20
-0.91409,-0.81477,0.78278,0.56562,0.9023,50.048119,-15,20
-0.90567,-0.81645,0.78446,0.57067,0.90567,50.048119,-15,20
-0.90735,-0.81308,0.7811,0.57067,0.90399,50.048119,-15,20
-0.90904,-0.8114,0.78278,0.57067,0.90567,50.048119,-15,20
-0.90567,-0.81645,0.7811,0.57067,0.90399,50.048119,-15,20
-0.90399,-0.81982,0.78278,0.57404,0.90062,50.048119,-15,20
0.89894,-0.61444,-0.9225,0.32153,0.96964,49.999462,-10,-20
0.89894,-0.61949,-0.92755,0.32321,0.96964,49.999462,-10,-20
0.90062,-0.62117,-0.9225,0.3249,0.97132,49.999462,-10,-20
0.90399,-0.61276,-0.92755,0.3249,0.97132,49.999462,-10,-20
0.9023,-0.61612,-0.93092,0.32321,0.96964,49.999462,-10,-20
0.9023,-0.62117,-0.92924,0.32321,0.96964,49.999462,-10,-20
0.90399,-0.61612,-0.92924,0.32153,0.96964,49.999462,-10,-20
0.90399,-0.61949,-0.92419,0.32153,0.96964,49.999462,-10,-20
0.9023,-0.61612,-0.92419,0.31985,0.96964,49.999462,-10,-20
0.90062,-0.61276,-0.91914,0.3249,0.97132,49.999462,-10,-20
0.50839,-0.50839,-0.50165,0.53532,1.1868,50.060626,-10,-10
0.5067,-0.51007,-0.50334,0.53364,1.18343,50.060626,-10,-10
0.50502,-0.51007,-0.5067,0.53195,1.18511,50.060626,-10,-10
0.5067,-0.51007,-0.5067,0.53532,1.1868,50.060626,-10,-10
0.5067,-0.51175,-0.50502,0.537,1.1868,50.060626,-10,-10
0.5067,-0.51344,-0.50334,0.53364,1.18343,50.060626,-10,-10
0.50839,-0.51344,-0.50502,0.53364,1.1868,50.060626,-10,-10
0.50839,-0.51175,-0.50502,0.53195,1.18343,50.060626,-10,-10
0.50839,-0.51175,-0.50502,0.53195,1.18343,50.060626,-10,-10
0.50839,-0.51175,-0.50334,0.53027,1.18175,50.060626,-10,-10
0.0303,-0.45115,-0.02693,0.60771,1.25582,50.054263,-10,0
0.0303,-0.45452,-0.02693,0.60602,1.25582,50.054263,-10,0
0.0303,-0.45452,-0.02862,0.60602,1.2575,50.054263,-10,0
0.03198,-0.45452,-0.02862,0.60602,1.2575,50.054263,-10,0
0.0303,-0.45452,-0.02862,0.60266,1.2575,50.054263,-10,0
0.02862,-0.45283,-0.02862,0.60266,1.2575,50.054263,-10,0
0.03198,-0.45283,-0.02693,0.60602,1.2575,50.054263,-10,0
0.0303,-0.45452,-0.02525,0.60602,1.2575,50.054263,-10,0
0.03198,-0.45115,-0.02525,0.60602,1.25918,50.054263,-10,0
0.03198,-0.45115,-0.02525,0.60434,1.2575,50.054263,-10,0
-0.4461,-0.49324,0.45283,0.537,1.20195,50.035,-10,10
-0.44442,-0.49155,0.45283,0.537,1.20195,50.035,-10,10
-0.44442,-0.49324,0.44947,0.53532,1.20363,50.035,-10,10
-0.44442,-0.49155,0.45452,0.537,1.20532,50.035,-10,10
-0.4461,-0.49155,0.45452,0.53869,1.20363,50.035,-10,10
-0.44442,-0.4865,0.45452,0.537,1.20363,50.035,-10,10
-0.4461,-0.48987,0.45452,0.537,1.20195,50.035,-10,10
-0.44442,-0.49155,0.45283,0.54037,1.20363,50.035,-10,10
-0.44442,-0.49155,0.45283,0.53869,1.20363,50.035,-10,10
-0.44442,-0.49155,0.4562,0.537,1.20195,50.035,-10,10
-0.8821,-0.59087,0.88379,0.34173,0.99489,50.006615,-10,20
-0.87705,-0.59592,0.8821,0.34678,0.99657,50.006615,-10,20
-0.8821,-0.59256,0.88379,0.3451,0.99657,50.006615,-10,20
-0.8821,-0.59087,0.88547,0.3451,0.99657,50.006615,-10,20
-0.87537,-0.58919,0.88715,0.34846,0.99826,50.006615,-10,20
-0.88547,-0.59424,0.88379,0.34678,0.99657,50.006615,-10,20
-0.87874,-0.58919,0.8821,0.35015,0.99657,50.006615,-10,20
-0.88379,-0.59256,0.88379,0.3451,0.99489,50.006615,-10,20
-0.88547,-0.58919,0.88379,0.3451,0.99657,50.006615,-10,20
-0.88379,-0.58414,0.88379,0.34341,0.99657,50.006615,-10,20
0.95954,-0.41917,-0.872,0.101,1.03698,50.05713,-5,-20
0.95954,-0.42253,-0.872,0.101,1.03529,50.05713,-5,-20
0.95786,-0.41917,-0.87705,0.09764,1.03361,50.05713,-5,-20
0.95954,-0.4158,-0.87369,0.09764,1.03361,50.05713,-5,-20
0.96122,-0.42085,-0.87032,0.101,1.03529,50.05713,-5,-20
0.95954,-0.41917,-0.87032,0.101,1.03529,50.05713,-5,-20
0.95617,-0.42253,-0.87537,0.09764,1.03361,50.05713,-5,-20
0.95786,-0.41748,-0.87369,0.09427,1.03193,50.05713,-5,-20
0.95786,-0.41917,-0.87032,0.09764,1.03361,50.05713,-5,-20
0.96122,-0.41748,-0.87705,0.09595,1.03698,50.05713,-5,-20
0.55721,-0.28281,-0.4562,0.30133,1.24235,50.104549,-5,-10
0.55889,-0.28281,-0.45789,0.30133,1.24403,50.104549,-5,-10
0.56057,-0.28113,-0.45957,0.30133,1.24235,50.104549,-5,-10
0.56057,-0.28113,-0.45957,0.29965,1.24067,50.104549,-5,-10
0.56057,-0.28113,-0.45957,0.30133,1.24403,50.104549,-5,-10
0.56057,-0.28449,-0.45957,0.30133,1.24235,50.104549,-5,-10
0.55889,-0.28449,-0.46462,0.29965,1.24067,50.104549,-5,-10
0.55889,-0.28449,-0.46125,0.29965,1.24067,50.104549,-5,-10
0.55889,-0.28281,-0.45957,0.29965,1.24067,50.104549,-5,-10
0.55721,-0.28618,-0.45957,0.29965,1.23898,50.104549,-5,-10
0.07407,-0.20201,0.0303,0.3653,1.30127,50.067717,-5,0
0.07239,-0.20537,0.02862,0.36361,1.29959,50.067717,-5,0
0.0707,-0.20537,0.0303,0.3653,1.29959,50.067717,-5,0
0.07407,-0.20537,0.03198,0.36698,1.30295,50.067717,-5,0
0.07239,-0.20369,0.03198,0.36698,1.30295,50.067717,-5,0
0.07575,-0.20201,0.03367,0.36698,1.30464,50.067717,-5,0
0.0707,-0.20706,0.0303,0.36361,1.29959,50.067717,-5,0
0.07407,-0.20537,0.0303,0.36698,1.29959,50.067717,-5,0
0.07239,-0.20537,0.02862,0.36361,1.29959,50.067717,-5,0
0.07575,-0.20537,0.03198,0.3653,1.30295,50.067717,-5,0
-0.40065,-0.26261,0.51007,0.30301,1.25918,50.082561,-5,10
-0.39897,-0.26093,0.51344,0.30301,1.2575,50.082561,-5,10
-0.40065,-0.26261,0.51344,0.30301,1.2575,50.082561,-5,10
-0.40233,-0.26261,0.51175,0.3047,1.2575,50.082561,-5,10
-0.39728,-0.26261,0.51344,0.3047,1.2575,50.082561,-5,10
-0.39897,-0.26093,0.51344,0.3047,1.26087,50.082561,-5,10
-0.40233,-0.26261,0.51175,0.30301,1.26087,50.082561,-5,10
-0.39728,-0.25924,0.51344,0.30638,1.26255,50.082561,-5,10
-0.40065,-0.25924,0.51344,0.3047,1.26087,50.082561,-5,10
-0.40065,-0.25924,0.51344,0.3047,1.26087,50.082561,-5,10
-0.84843,-0.39055,0.94102,0.10774,1.04876,50.036102,-5,20
-0.8518,-0.39055,0.9427,0.1111,1.04876,50.036102,-5,20
-0.84507,-0.39223,0.94102,0.10942,1.04876,50.036102,-5,20
-0.84507,-0.39728,0.94102,0.11615,1.05044,50.036102,-5,20
-0.84338,-0.39728,0.9427,0.11279,1.05044,50.036102,-5,20
-0.84675,-0.39392,0.93934,0.10774,1.04876,50.036102,-5,20
-0.84843,-0.39055,0.93934,0.10605,1.04876,50.036102,-5,20
-0.8417,-0.39055,0.93934,0.10605,1.04876,50.036102,-5,20
-0.84507,-0.39055,0.94102,0.10605,1.05044,50.036102,-5,20
-0.84338,-0.39223,0.93934,0.10942,1.05044,50.036102,-5,20
0.98311,-0.16666,-0.8417,-0.14646,1.05381,49.98052,0,-20
0.98142,-0.16834,-0.83833,-0.14309,1.05549,49.98052,0,-20
0.98142,-0.16834,-0.83833,-0.14646,1.05549,49.98052,0,-20
0.97974,-0.16666,-0.84338,-0.14646,1.05549,49.98052,0,-20
0.97974,-0.16834,-0.84507,-0.14646,1.05381,49.98052,0,-20
0.98142,-0.16834,-0.84843,-0.14646,1.05381,49.98052,0,-20
0.98311,-0.17507,-0.84507,-0.14646,1.05381,49.98052,0,-20
0.97974,-0.17171,-0.84507,-0.14646,1.05213,49.98052,0,-20
0.97974,-0.16834,-0.84338,-0.14814,1.05044,49.98052,0,-20
0.97974,-0.16666,-0.83833,-0.14646,1.05381,49.98052,0,-20
0.97301,-0.18181,-0.84338,-0.15487,1.05381,50.040804,0,-20
0.97301,-0.18012,-0.84507,-0.15487,1.05044,50.040804,0,-20
0.97301,-0.17844,-0.84338,-0.15656,1.05213,50.040804,0,-20
0.97132,-0.18012,-0.84338,-0.15656,1.05044,50.040804,0,-20
0.97301,-0.18181,-0.84507,-0.15319,1.05213,50.040804,0,-20
0.96964,-0.18181,-0.84843,-0.15487,1.05044,50.040804,0,-20
0.97132,-0.18012,-0.8417,-0.14982,1.05381,50.040804,0,-20
0.97301,-0.18012,-0.83665,-0.15151,1.05044,50.040804,0,-20
0.97301,-0.17844,-0.83833,-0.15319,1.05213,50.040804,0,-20
0.97301,-0.17507,-0.83833,-0.15319,1.05381,50.040804,0,-20
0.78952,-0.06397,-0.66326,-0.0707,1.18175,50.039236,0,-15
0.79457,-0.06397,-0.65821,-0.06902,1.18343,50.039236,0,-15
0.79288,-0.06397,-0.65989,-0.06902,1.18175,50.039236,0,-15
0.79457,-0.06397,-0.65989,-0.06734,1.18343,50.039236,0,-15
0.79288,-0.06734,-0.66158,-0.06902,1.18175,50.039236,0,-15
0.7912,-0.06734,-0.66158,-0.06902,1.18175,50.039236,0,-15
0.7912,-0.06734,-0.66494,-0.06902,1.18343,50.039236,0,-15
0.79288,-0.06397,-0.66326,-0.0707,1.18175,50.039236,0,-15
0.79288,-0.06397,-0.66158,-0.06902,1.18175,50.039236,0,-15
0.79288,-0.06565,-0.65989,-0.06734,1.18175,50.039236,0,-15
0.58246,0.01683,-0.41917,0.0,1.26255,50.041483,0,-10
0.58077,0.01852,-0.41917,0.00168,1.26255,50.041483,0,-10
0.57741,0.01178,-0.42253,-0.00168,1.26087,50.041483,0,-10
0.57741,0.01347,-0.41917,0.0,1.26087,50.041483,0,-10
0.57909,0.01347,-0.41917,0.0,1.26087,50.041483,0,-10
0.58246,0.01515,-0.42085,0.00337,1.26255,50.041483,0,-10
0.58077,0.01515,-0.41917,0.00337,1.26255,50.041483,0,-10
0.57909,0.01347,-0.41917,-0.00337,1.26087,50.041483,0,-10
0.57741,0.01178,-0.42253,-0.00168,1.25918,50.041483,0,-10
0.57909,0.01178,-0.42085,0.0,1.26087,50.041483,0,-10
